DATE;Ativos_Reserva;Importações;Exportações;Saldo_Balança;Capital_Despesa ;Capital_Receita;Conta_Capital;Conta_Financeira;Investimento_Carteira;Investimento_Direto_Externo_Saldo;Investimento_Direto_Ingressos;Investimento_Direto_País;Renda_Primária;Serviços_Despesas;Serviços_Saldo;Transações_Correntes;Transações_Correntes_Saldo;Reservas_internacionais;Câmbio;Câmbio_Contratado;Câmbio_Contratado_Exportação;Câmbio_Contratado_Importação;Licenciamento_Automóveis;Termos_de_Troca;Importação_Quantum;Exportação_Quantum;Exportação_Bens_Capital;Importação_Bens_Capital;Exportação_Bens_Comsumo;Importação_Bens_Consumo;Emplacamento_Veículos;Eletricidade_Consumo;Eletricidade_Comércio;Eletricidade_Indústria;Eletricidade_Tarifa;Faturamento_Real_Industria;Faturamento_Real_Industria_Dessazonalizado;ICEA;Receita_Serviços_Real_Dessazonalizado;Vendas_Nominais_Varejo;Vendas_Reais;Vendas_Reais_Dessazonalizado;Vendas_Reais_Ampliado_Dessazonalizado;FBCF;FBCF_Dessazonalizado;FBCF_Contrução_Civil;PIB;PIB_12m;Consumo_Aparente_Bens_Consumo;Consumo_Aparente_Bens_Capital;Consumo_Aparente_Bens_Capital_Dessazonalizado;Consumo_Aparente_Bens_Consumo_Dessazonalizado;Consumo_Aparente_Indústria;Consumo_Aparente_Indústria_Dessazonalizado;Soja;Carne;Milho;Petróleo;CAGED_Saldo;Horas_Trabalhadas;Horas_Trabalhadas_Dessazonalizado;Desocupação_Mensalizada_Dessazonalizada;Ocupação_Mensalizada_Dessazonalizada;DLSP_Externa;DLSP_Interna;DLSP_Interna_PIB;DLSP_Externa_PIB;NFSP_Resultado_Primário_PIB;NFSP_Resultado_Primário;CDI;TJLP;Over_SELIC;TBF;TR;LTN_1m;LTN_3m;LTN_6m;LTN_12m;Swap_DI_Prefix_180;Swap_DI_Prefix_360;Swap_DI_Prefix_360_Média;Base_Monetária_Média;Base_Monetária_Papel_Moeda;Base_Monetária_Reservas_Bancárias;Base_Monetária_PIB;Crédito_Total;Crédito_PJ;Crédito_PF;Crédito_PJ_Recursos;Crédito_PF_Recursos;Crédito_PJ_Recurso_Livre;Crédito_PF_Recurso_Livre;Crédito_Saldo_Total;Crédito_Taxa_Total;Crédito_Taxa_PJ;Crédito_Taxa_PF;Inadimplência_Total;Inadimplência_PJ;Inadimplência_PF;ICC;ICEI;Intenção_Consumo_Famílias;Renda_Comprometida_Dívidas;ICEC;Intenções_Investimento_Comércio;IPCA_Médias_Aparadas_Sem_Suavização_Variação;IPC-BR;Expectativa_IPCA_Anualizada_6m;Expectativa_IPCA_Acumulada_12m;Papelão_Embalagem;Massa_Salarial_Indústria;Massa_Salarial_Real_Indústria;IBC-Br;IBC-Br_Dessazonalizado;Geração_Elétrica_Hidráulica;Geração_Elétrica_Térmica;Produção_Gás_Natural;Produção_Petróleo;Produção_Fertilizantes;Produção_Caminhões;Produção_Automóveis;Estoques_Indústria_Transformação;Estoques_Indústria;Estoques_Indústria_Extrativa;PI_Bens_Capital_Dessazonalizado;PI_Bens_Capital;PI_Bens_Consumo_Dessazonalizado;PI_Bens_Consumo_Duráveis;PI_Indústria;PI_Indústria_Dessazonalizado;PI_Indústrias_Transformação;PI_Indústrias_Transformação_Dessazonalizado;PI_Fabricação_Veículos;PI_Insumos_construção;Salário_Mínimo_Real;PPC;Salário_Mínimo;Rendimento_Médio;Rendimento_Médio_Mensalizado;Rendimento_Médio_Mensalizado_Dessazonalizado;IGP-M;IPCA;IPP;Treasury Note 2 anos;Treasury Note 5 anos;Treasury Note 10 anos;Treasury Bond 30 anos
1995-01-01;-538.3;3368.85078;2970.122648;-398.728132;0.4046536;1.36499;0.9603364;-1424.95841348;32.7;79.38;522.8;412.422;-770.96370356;911.36596732;-475.00295732;;-1411.40079288;38278.0;0.842;-1821.0;3971.0;3487.0;111524.0;92.37;31.01;24.01;;;;;110921.0;20175.0;2746.0;9171.0;61.146890064493036;71.6907334458459;81.8874285290314;101.823172626913;;;;;;;;;47028.6;391670.5;52.2848039023933;70.0009085555618;61.0085970730866;80.5174443578207;;;202.50097580625;97.7624969482422;106.898773193359;16.8804545454545;;117.609870728587;125.627268412523;;;;;;;;;3.48;1.95;3.37;;2.1;;;;;;;;16863.488;8698.949;8164.539;4.27318396458247;;;;;;;;193123.0;;;;;;;124.414436013013;;;;;;;;;;160631.163467972;79.4547;80.6289691359554;;;;;0.144;732.0;;5166.0;60084.0;;;;;;;;;;;;;;486.149175397935;92.297096795463;70.0;;;;0.92;1.7000177085178;;7.51;7.76;7.78;7.85
1995-02-01;-324.0;4097.45793;2945.832224;-1151.625706;0.3;1.1;0.8;-1678.50305666;26.6;35.202;220.8;131.138;-801.33959163;692.75043703;-375.58743703;;-2053.38173466;37998.0;0.8515;-206.5;4461.0;3205.0;142902.0;97.4;39.74;23.68;;;;;132244.0;19829.0;2708.0;9109.0;60.01902467993395;68.5054080749295;79.6767315520791;100.875574927101;;;;;;;;;49954.5;435832.0;58.4626260619372;70.99038933867;63.5223408221213;84.8663312717076;;;203.64933111875;98.4736862182617;106.977661132813;17.4553333333333;;115.551792108469;125.510240551056;;;;;;;;;3.24;1.95;3.25;;1.85;;;;;;;;15800.526;8474.814;7325.713;3.63008177462876;;;;;;;;200569.0;;;;;;;123.913449516024;;;;;;;;;;145887.596375914;78.6105;80.0372505229576;;;;;0.146;734.0;;5853.0;84406.0;;;;;;;;;;;;;;481.286254728878;91.7386204294545;70.0;;;;1.39;1.01959873856095;;7.11;7.37;7.47;7.61
1995-03-01;-4197.7;4806.341124;3786.85721;-1019.483914;0.0;0.00954492;0.00954492;-2171.7159629;48.017;64.69;235.2;-24.147;-929.43012669;965.54546521;-595.06901013;;-2246.23605082;33742.0;0.896;-6386.1;4322.0;3992.0;173208.0;94.19;44.88;30.22;;;;;178474.0;20085.0;2708.0;9070.0;60.66735825600755;83.6558996014064;82.3281043411592;94.7650071508456;;;;;;;;;60024.3;487335.9;65.8770560324223;83.7276213991398;62.2641600850768;83.20302935761;;;209.34517346875;93.7699966430664;109.627067565918;17.3682608695652;;127.044150777702;124.910111780997;;;;;;;;;4.41;1.78;4.26;;2.3;;;;;;;;15660.83;8095.5;7565.33;3.19740532146308;;;;;;;;207983.0;;;;;;;114.074282165488;;;;;;;;;;169988.330752075;81.3941;80.3767982257544;;;;;0.14;727.0;;7117.0;102891.0;;;;;;;;;;;;;;473.611935285227;90.5749326895571;70.0;;;;1.12;1.55035048071399;;6.78;7.05;7.2;7.45
1995-04-01;-1958.3;3948.134072;3382.444048;-565.690024;0.0001;0.45;0.4499;-2398.983968305;5.1;3.608;249.562;167.925;-1989.692031695;979.14948061;-598.71048061;;-2878.637536305;31887.0;0.913;-155.3;4059.0;3629.0;142650.0;91.84;35.73;26.93;;;;;135202.0;20548.0;2765.0;9607.0;59.4870522854836;70.167594187992;77.850448809022;88.8378225945683;;;;;;;;;57789.5;532296.6;56.8408471804382;71.1546456108367;62.5494089900766;80.0104837744388;;;211.27441039375;88.4473648071289;109.640487670898;18.6558333333333;;118.009572828181;124.458926540538;;;;;;;;;4.22;1.78;4.26;;3.47;;;;;;;;14535.154;8076.2;6458.955;2.59779247134023;;;;;;;;215147.0;;;;;;;106.217142975478;;;;;;;;;;152199.842219056;78.1353;78.8714174323173;;;;;0.139;730.0;;6410.0;90985.0;;;;;;;;;;;;;;462.104381548882;88.6660510849506;70.0;;;;2.1;2.43;;6.57;6.86;7.06;7.36
1995-05-01;1765.5;4981.778185;4200.07892;-781.699264999999;0.0;2.024977;2.024977;-1114.709490885;90.6;181.948;552.3;481.828;-533.914037805;967.51703308;-572.30401008;;-1450.895312885;33731.0;0.906;3502.8;5082.0;3586.0;161468.0;91.52;44.67;33.04;;;;;135837.0;19866.0;2623.0;9101.0;61.325084847008995;76.9786672154222;76.9830846756237;86.4676902973853;;;;;;;;;56350.5;568142.9;61.1072510528373;78.3874378880964;59.1564715386118;76.9749235108917;;;211.64188409375;82.0227279663086;111.927581787109;18.5549275362319;;126.312058556538;123.625538310488;;;;;;;;;4.27;1.78;4.25;;3.25;;;;;;;;14433.295;7904.811;6528.484;2.43111477763781;;;;;;;;221882.0;;;;;;;105.275344647885;;;;;;;;;;153600.481092801;78.9825;78.0185105089234;;;;;0.084;323.0;;6722.0;105782.0;;;;;;;;;;;;;;646.569894965851;124.305297819642;100.0;;;;0.58;2.67;;6.17;6.41;6.63;6.95
1995-06-01;-264.9;4981.20818;4109.735081;-871.473099000001;0.043024;3.1453382;3.1023142;-2432.43982176;19.3;106.699;484.3;359.031;-1196.88954107;1035.78063569;-646.68797389;;-2327.11461396;33512.0;0.922;91.6;4365.0;4204.0;160441.0;95.81;46.36;32.12;;;;;137598.0;19954.0;2550.0;9351.0;60.722997208041335;73.2169730332439;75.0998164403478;82.7758663106935;;;;;;;;;56726.2;591742.5;55.719700969838;82.0953978231442;52.8186321460664;81.0701674830452;;;216.64871325625;79.8977279663086;120.007438659668;17.320303030303;;121.24614717682;120.965768962198;;;;;;;;;4.05;1.86;4.04;;2.89;;;;;;;;14666.442;8446.69;6219.752;2.35632847057631;;;;;;;;226148.0;;;;;;;102.214754218507;;;;;;;;;;124615.627753686;77.7389;77.617680870452;;;;;0.14;736.0;;8034.0;117620.0;;;;;;;;;;;;;;632.775155106066;121.893000896308;100.0;;;;2.46;2.26;;5.72;5.93;6.17;6.57
1995-07-01;8343.6;4087.334119;3977.189602;-110.144517;0.075;1.182985;1.107985;-279.475252815;15.71;82.345;524.731;400.319;-658.682747185;1053.83494763;-684.17393263;;-1146.015196815;41823.0;0.936;5653.1;4944.0;3068.0;115724.0;93.98;36.76;30.84;;;;;133326.0;20041.0;2536.0;9333.0;61.25872782149495;70.4879225763478;73.5513922299311;84.9763655173317;;;;;;;;;58788.1;609742.5;57.3803352498948;75.4538272693517;55.2790529371777;73.2533992215562;;;226.91500975;76.6125030517578;127.309562683105;16.1553968253968;;118.19864204787;118.445927637164;;;;;;;;;4.01;1.86;4.02;3.98;2.99;;;;;;;;15382.345;8898.141;6484.204;2.46556915419214;;;;;;;;223165.0;;;;;;;98.0487063269055;;;;;;;;;;116094.345756412;76.9327;77.0619297364999;;;;;0.143;772.0;;7104.0;79626.0;;;;;;;;;;;;;;617.583334752764;118.966563982661;100.0;;;;1.82;2.36;;5.78;6.01;6.28;6.72
1995-08-01;5953.4;4545.822372;4548.872534;3.05016200000046;0.0;0.33988616;0.33988616;-394.53912723;7.6;333.132;609.3;425.706;-407.13913076;1063.98184447;-649.72973063;;-701.232699389999;47660.0;0.951;5992.8;4714.0;3383.0;153729.0;95.88;41.6;34.94;;;;;155183.0;20062.0;2578.0;9312.0;61.91233735555245;74.7484188344044;72.0702955358883;81.8526106263004;;;;;;;;;60950.3;626819.5;61.9017408126699;84.8101255742387;59.8679584283304;74.6868253111879;;;218.922456775;78.5326080322266;126.297080993652;16.5653623188406;;119.975678267707;115.815561008225;;;;;;;;;3.81;1.86;3.84;3.84;2.6;;;;;;;;14980.63;8996.634;5983.996;2.49093654552866;;;;;;;;224534.0;;;;;;;97.1167991338705;;;;;;;;;;130023.268293892;77.6414;76.7092269850189;;;;;0.145;787.0;;6566.0;110532.0;;;;;;;;;;;;;;611.345855533824;118.073915214799;100.0;;;;2.2;0.99;;5.98;6.24;6.49;6.86
1995-09-01;1241.1;3771.911541;4161.430329;389.518788;0.00172328;3.21384013;3.21211685;-495.24889955;5.19600000000001;155.579;794.9;632.392;-596.27010045;962.03155082;-619.92539095;;-574.2147034;48713.0;0.954;1239.8;4462.0;3040.0;139166.0;95.71;34.77;32.36;;;;;137920.0;21108.0;2763.0;9647.0;62.24428460202628;71.264116401237;71.915884666532;77.8710224558437;;;;;;;;;60610.8;643594.1;53.2639421299532;76.0519368827145;53.0912066392168;70.028332674618;;;232.58788499375;81.5;130.51301574707;16.8136507936508;;111.203319191868;112.869563902347;;;;;;;;;3.25;1.67;3.32;3.16;1.94;;;;;;;;15019.411;9418.884;5600.527;2.09045095348139;;;;;;;;229352.0;;;;;;;97.5428422756616;;;;;;;;;;131555.09992566;76.5291;76.305632483462;;;;;0.144;752.0;;3892.0;96655.0;;;;;;;;;;;;;;604.27485750475;116.937228468805;100.0;;;;-0.71;0.99;;5.81;6.0;6.2;6.55
1995-10-01;754.7;4160.394449;4401.90526;241.510811;0.00027;1.69999;1.69972;-1373.542040435;4.4;66.163;457.8;307.456;-1798.083223515;1006.50833492;-658.13032492;;-1946.705737435;49694.0;0.9619;2084.7;4394.0;3443.0;151978.0;95.12;37.8;33.88;;;;;146628.0;20415.0;2675.0;9238.0;62.654796967035885;74.6852423078478;74.0360039839433;79.5336995088526;;;;;;;;;63428.1;661787.3;54.1171841983992;81.5527813013375;50.7852405647616;72.4993902934564;;;240.99384588125;84.5795440673828;140.816360473633;16.1681818181818;;112.946758990815;112.218920446489;;;;;;;;;3.06;1.67;3.09;2.98;1.65;;;;;;;;16261.584;9704.096;6557.488;2.31980819214875;;;;;;;;233029.0;;;;;;;97.4462571734714;;;;;;;;;;140101.3710197;77.8671;77.0527367312081;;;;;0.146;779.0;;5901.0;108554.0;;;;;;;;;;;;;;595.932086387693;115.699143370728;100.0;;;;0.52;1.41;;5.7;5.86;6.04;6.37
1995-11-01;1716.7;4221.285227;4060.416579;-160.868648000001;0.0;0.75205277;0.75205277;-985.063672315;50.8;-73.326;621.2;369.4;-377.918709035;966.92136128;-561.10141405;;-811.111771085;51257.0;0.9666;1452.3;4394.0;3390.0;148248.0;95.79;38.34;30.9;;;;;146066.0;21199.0;2828.0;9603.0;66.08151023041123;74.5061251557029;75.5491064225499;78.4627571989239;;;;;;;;;67762.9;683624.1;59.989252272917;82.7356447096241;54.6056440222733;74.2756350697749;;;249.7443133625;88.988639831543;143.21223449707;16.875303030303;;110.657675193018;112.291504452806;;;;;;;;;2.84;1.67;2.88;2.76;1.44;;;;;;;;16743.294;10147.015;6596.28;2.27596086796823;;;;;;;;237909.0;;;;;;;97.3771016149248;;;;;;;;;;140872.284654937;77.675;77.1157960069697;;;;;0.151;769.0;;5215.0;107406.0;;;;;;;;;;;;;;587.069405202355;113.904313295496;100.0;;;;1.2;1.47;;5.48;5.69;5.93;6.26
1995-12-01;427.1;4016.58972;3871.263979;-145.325741;0.2;3.755;3.555;-1738.06960538;28.5;38.518;1075.185;719.952;-686.81070683;999.84234055;-580.31834055;-2.43;-1165.47578838;51840.0;0.9725;303.7;3974.0;3119.0;127342.0;93.64;36.02;29.85;;;;;135447.0;20554.0;2796.0;9124.0;73.36505923309113;67.2032696664562;75.3471343782664;80.1349270743821;;;;;;;;;66577.7;705991.6;59.2290257162779;70.1566071353473;62.6496632290516;77.187859167201;;;263.96095213125;87.434211730957;148.188522338867;18.151746031746;;102.202456799482;111.063600003209;;;;;;;;;2.73;1.37;2.78;2.66;1.34;;;;;;;;20745.648;13154.707;7590.94;3.07108342365547;;;;;;;;238644.0;;;;;;;97.9522011296806;;;;;;;;;;125948.796066163;75.5973;77.1487947640581;;;;;0.143;717.0;;2093.0;85399.0;;;;;;;;;;;;;;577.540439156095;111.982532540259;100.0;;;;0.71;1.56;;5.32;5.51;5.71;6.06
1996-01-01;1666.0;3523.471968;3473.218473;-50.2534949999999;0.0;1.31998;1.31998;-1677.771242445;179.591;38.271;791.591;683.22;-868.891268645;1004.59281380298;-623.154832797962;-2.4;-1283.59959644296;53540.0;0.9786;2448.1;4117.0;3107.0;105226.0;91.54;31.51;27.03;208.3;641.6;;;113611.0;20662.0;2951.0;8753.0;77.20697634639541;67.5778830702236;75.9706680424848;84.2525911161381;;;;;;83.1444973103798;91.7742193516001;87.4815584670815;64133.3;723096.2;45.3955674238936;69.590200580222;52.0020926552992;78.5446010265162;;;270.11613660625;86.2619018554688;156.67073059082;17.9171014492754;;103.393342697409;110.439459201752;;;;;;;;;2.56;1.37;2.58;2.57;1.25;;;;;;;;20509.561;12233.881;8275.68;3.10245068360199;;;;;;;;237355.0;;;;;;;101.383569371254;;;;;;;;;;139712.790564986;75.6054;76.7799002631101;;;24202.66774;398.8584;0.149;797.0;;3552.0;82304.0;;;;;;;;;;;;;;569.230406932932;111.018381981428;100.0;;;;1.73;1.34;;5.11;5.36;5.65;6.05
1996-02-01;2222.9;3518.657272;3409.779497;-108.877775;0.0;0.263;0.263;-1583.259548565;3.823;41.723;448.003;347.155;-360.732336435;782.504352351106;-453.957304932922;-2.21;-683.940416367923;55794.0;0.9842;1789.7;3980.0;2698.0;123172.0;89.84;30.91;26.52;238.5;594.29;;;129557.0;21093.0;3007.0;9278.0;76.78017938263568;68.4737613148674;79.0285168459685;88.3804186428654;;;;;;92.8127718527506;97.3199256413134;90.7113280295348;62202.2;735343.8;46.0285819079705;64.5346777215329;50.7936087950409;76.6777965550597;;;268.255801;83.0526351928711;164.71223449707;17.6425396825397;;102.792538617453;111.219129427131;;;;;;;;;2.31;1.37;2.35;2.28;0.96;;;;;;;;18477.719;11809.692;6668.027;2.3128162636307;;;;;;;;240545.0;;;;;;;104.037674537269;;;;;;;;;;136276.789759633;76.4213;77.1901468892853;;;23745.3053599569;264.7206;0.15;807.0;;4434.0;96101.0;;;;;;;;;;;;;;565.219492423771;110.593105896764;100.0;;;;0.97;1.03;;5.03;5.38;5.81;6.24
1996-03-01;122.7;3960.322622;3420.129883;-540.192739;0.0;0.635275;0.635275;-1475.503523045;3.549;-1432.686;625.627;594.158;-868.901351635;800.678235304761;-425.140363299725;-2.11;-1557.36645393473;55753.0;0.988;319.6;4190.0;2951.0;140737.0;91.45;35.68;26.68;309.8;615.01;;;135244.0;21027.0;2956.0;9204.0;77.17130865790534;75.1298763618822;77.2588672948711;96.7349529332134;;;;;;102.776012776869;101.425651097086;94.5428206344421;62987.8;738307.4;49.6595464459451;71.9202574496361;49.5543965729513;74.6762338831828;;;265.775353525;79.3194427490234;170.961151123047;19.3701587301587;;107.610765745291;108.81789118497;;;;;;;;;2.2;1.41;2.22;2.12;0.81;;;;;;;;18027.639;11435.808;6591.831;2.19224905506839;;;;;;;;244550.0;;;;;;;108.169346206827;;;;;;;;;;149212.395700657;77.9363;77.5283939843207;;;25426.32119;348.192;0.15;778.0;;4355.0;109897.0;;;;;;;;;;;;;;563.585351447136;110.842883614701;100.0;;;;0.4;0.35;;5.66;5.97;6.27;6.6
1996-04-01;942.199999999997;4157.160132;4276.872377;119.712245000001;0.04;0.225;0.185;-1706.41261679;19.217;15.825;641.255;600.26;-1550.42023934;862.87188985273;-553.84824137516;-1.95;-1739.15023571516;56769.0;0.9925;1046.2;4310.0;3113.0;136759.0;92.27;37.35;33.0;246.9;655.75;;;128993.0;21546.0;3041.0;9539.0;77.48338361963667;74.4564613862152;78.6990032813432;100.792641019686;;;;;;99.4453470887032;98.794415602397;99.7085731128433;64019.1;744537.0;48.8040751611808;70.6298391541655;51.1916317900649;76.1621607533015;;;290.41905853125;81.5;189.03303527832;20.7963636363636;;106.65636529228;107.88769887115;;;;;;;;;2.03;1.41;2.07;1.97;0.66;;;;;;;;17442.217;11476.202;5966.015;2.01489462578757;;;;;;;;245389.0;;;;;;;107.701943943076;;;;;;;;;;148611.40792343;77.1061;76.9286684836323;;;24425.72205;461.1168;0.153;794.0;;4991.0;103594.0;;;;;;;;;;;;;;558.390636430139;110.244418627345;100.0;;;;0.32;1.26;;5.96;6.3;6.51;6.79
1996-05-01;2636.0;4333.517793;4487.161028;153.643235;0.0;2.247764;2.247764;-722.078175969999;6.073;64.361;1823.228;1774.835;-603.97728883;1036.93096881285;-715.206172804572;-1.87;-941.033226634572;59394.0;0.9984;2688.3;4539.0;3457.0;151333.0;92.27;38.92;34.78;304.5;743.1;;;147166.0;21206.0;2885.0;9623.0;78.3952817582397;80.6434322267631;81.028927228051;96.9653479182639;;;;;;103.155543964277;97.3825027931866;102.714271347327;69488.7;757675.1;53.4434320314122;79.8181304490034;51.2381720777636;78.2095093605941;;;295.51775611875;81.3125;203.998931884766;19.168115942029;;109.766893494459;107.459375741733;;;;;;;;;2.0;1.41;2.01;1.93;0.59;;;;;;;;17605.092;11594.245;6010.848;2.14757592007445;;;;;;;;246296.0;;;;;;;104.618491314861;;;;;;;;;;154701.250805353;78.3762;77.4119927710418;;;24626.54307;580.9152;0.152;795.0;;3835.0;116153.0;;;;;;;;;;;;;;617.494871775377;122.147510326116;112.0;;;;1.55;1.22;;6.1;6.48;6.74;6.93
1996-06-01;635.499999999999;4251.916108;3829.560609;-422.355499;0.21505;19.07870192;18.86365192;-1656.176799185;4.572;27.112;1415.411;1356.276;-676.073693515;998.296231986541;-702.426054429802;-1.78;-1634.6732469448;59997.0;1.0044;641.5;3857.0;3289.0;129247.0;92.27;38.25;29.7;229.3;825.96;;;129070.0;21345.0;2797.0;9833.0;78.78066636131084;74.8475123862442;79.7847208362459;96.5411641153324;;;;;;100.941232347017;99.966034704416;107.876634239406;71103.0;772051.9;53.2835010598024;75.4451128443355;54.0222635905325;77.7063562790378;;;284.60838065;77.0;196.639312744141;18.7768333333333;;104.07146619991;106.787094918866;;;;;;;;;1.94;1.2;1.98;1.82;0.61;;;;;;;;17448.736;12087.581;5361.156;2.17688538814554;;;;;;;;247998.0;;;;;;;105.333484181474;;;;;;;;;;148175.348184859;77.5252;78.0127509879151;;;23568.57066;567.432;0.154;784.0;;3480.0;96278.0;;;;;;;;;;;;;;609.39139830127;120.621527173203;112.0;;;;1.02;1.19;;6.3;6.69;6.91;7.06
1996-07-01;-210.4;4889.841712;4446.461508;-443.380204;0.17277188;3.14752342;2.97475154;-2373.44779434;6.517;168.742;739.005;634.633;-1085.70096016;1442.16556692195;-1072.22025452881;-1.91;-2407.64341868881;59521.0;1.0112;289.6;4337.0;3541.0;155654.0;95.57;45.78;34.55;278.6;863.71;;;153716.0;20882.0;2647.0;9655.0;79.16823462545118;82.0225524027814;81.7592407478541;98.1799902085147;;;;;;108.065378770914;101.394119142211;112.318667400579;74969.9;788233.8;57.6774390394376;88.4606839371094;52.3781712481995;83.0128158283908;;;288.76542688125;77.6818161010742;197.619995117188;19.581884057971;;110.322306665341;107.505899774322;;;;;;;;;1.91;1.2;1.93;1.84;0.59;;;;;;;;17698.808;12418.3;5280.509;2.37850051596366;;;;;;;;248124.0;;;;;;;105.644929471867;;;;;;;;;;154312.670350638;78.8368;78.356735706311;;;24822.60876;628.0104;0.154;780.0;;3568.0;124559.0;;;;;;;;;;;;;;602.166806302132;119.419698610965;112.0;;;;1.35;1.11;;6.27;6.64;6.87;7.03
1996-08-01;-157.200000000001;4744.566809;4378.512474;-366.054334999999;0.0;2.62498449;2.62498449;-1578.671631305;7.126;27.614;580.8;461.123;-418.745190885;1110.05899406022;-669.701930023187;-1.96;-1275.32245590819;59643.0;1.0169;-341.7;4534.0;3700.0;166051.0;93.76;43.81;34.15;284.6;832.61;;;151652.0;22006.0;2796.0;10390.0;77.95651026639655;81.7506593514524;80.3582611139655;97.3244809167173;;;;;;105.473525076345;104.024487618827;113.345572146925;74798.8;802082.2;54.6777723857431;89.6876110423263;54.3139802694867;81.3051479718284;;;296.29863773125;80.2272720336914;186.820068359375;20.3793939393939;;109.828367796513;107.498917988867;;;;;;;;;1.95;1.2;1.97;1.84;0.63;;;;;;;;16845.765;12617.155;4228.61;1.95572274263162;;;;;;;;247309.0;;;;;;;107.196805523615;;;;;;;;;;159502.905748978;79.1389;78.5109053945142;;;24983.696808;599.9616;0.152;771.0;;4099.0;132506.0;;;;;;;;;;;;;;599.172609167165;119.052955350257;112.0;;;;0.28;0.44;;6.03;6.39;6.64;6.84
1996-09-01;-759.3;4831.255853;4119.129467;-712.126386000001;0.00157613;0.317;0.31542387;-1814.16045363;12.407;136.76;417.364;376.319;-928.16318568;1092.17867466464;-704.774326621978;-2.13;-2180.04489830198;58775.0;1.0215;-344.5;4490.0;3427.0;161595.0;92.16;43.96;32.15;351.8;786.0;;;165120.0;21953.0;2813.0;10187.0;79.0391963325879;81.5557480676682;81.3492903334495;98.2915518385939;;;;;;102.240011652742;101.813696038962;113.643113577509;71744.6;813215.9;52.5285947803322;86.3789900056318;52.3972807403236;80.2774526149369;;;297.49292725625;78.6750030517578;145.239181518555;22.4190476190476;;106.905240906603;106.968878136838;;;;;;;;;1.88;1.17;1.9;1.82;0.66;;;;;;;;17242.777;13059.502;4183.275;2.53786282339044;;;;;;;;248882.0;;;;;;;106.756445342842;;;;;;;;;;159231.774049065;79.3705;78.8422163789902;;;23972.66265;641.304;0.162;811.0;;3389.0;121277.0;;;;;;;;;;;;;;599.053283767039;119.407596987192;112.0;;;;0.1;0.15;;6.23;6.6;6.83;7.03
1996-10-01;-172.699999999996;5579.458635;4176.29936;-1403.159275;0.0;3.7743285;3.7743285;-5004.379578115;0.744999999999999;64.063;1089.383;891.527;-1816.564467485;1262.87630787336;-752.917555939695;-2.33;-3787.7642984247;58600.0;1.0276;459.5;3654.0;4161.0;162308.0;92.73;51.61;32.98;290.7;964.51;;;163423.0;21946.0;2881.0;10031.0;79.83583105826092;85.3814377313771;79.9922465868415;102.342646519525;;;;;;109.327137349151;107.67334560503;114.800731251697;77200.1;826987.9;59.7775551072958;93.5707531548123;54.5794730612116;82.9537845408069;;;259.8039059;81.4239120483398;128.608795166016;23.6026086956522;;109.144049209308;105.421011014824;;;;;;;;;1.86;1.17;1.86;1.8;0.74;;;;;;;;17653.153;13315.699;4337.454;1.88211121347725;;;;;;;;252646.0;;;;;;;109.357023291074;;;;;;;;;;170356.919929377;79.9226;78.4992219115256;;;25077.4690492876;630.807;0.169;825.0;;4978.0;121475.0;;;;;;;;;;;;;;596.786326796041;119.332650164222;112.0;;;;0.19;0.3;;5.91;6.27;6.53;6.81
1996-11-01;1900.4;4838.927649;3907.772859;-931.154789999999;0.45;12.89183622;12.44183622;-2287.824199695;1.977;39.611;1231.368;1051.76;-492.649537605;1135.85085399879;-758.081912437043;-2.45;-2032.23024004204;60471.0;1.0332;1140.9;3714.0;3792.0;160074.0;94.92;45.53;30.68;326.3;949.29;;;158599.0;22087.0;2997.0;10076.0;79.29199677497348;83.8336713275228;83.519037883156;103.457255511597;;;;;;105.340766714461;108.126552998994;114.780575732067;80449.1;839674.2;59.4732436513776;89.1626752517266;55.9397293837232;82.3984400521972;;;255.27938596875;82.1705856323242;117.136840820313;22.5850793650794;;106.000401131217;107.55499469998;;;;;;;;;1.79;1.17;1.8;1.77;0.81;;;;;;;;16859.022;13651.768;3207.254;1.86601708138704;;;;;;;;251760.0;;;;;;;111.656199607643;;;;;;;;;;173687.966528311;80.0263;79.4672692528292;;;24390.70117;561.6;0.171;839.0;;4014.0;117701.0;;;;;;;;;;;;;;594.762863043192;119.153425663966;112.0;;;;0.2;0.32;;5.7;5.97;6.2;6.48
